geography,label,geo_level
21540,"Escanaba, MI, Micropolitan Statistical Area",B
21580,"Española, NM, Micropolitan Statistical Area",B
21660,"Eugene, OR, Metropolitan Statistical Area",B
21700,"Eureka-Arcata-Fortuna, CA, Micropolitan Statistical Area",B
21740,"Evanston, WY, Micropolitan Statistical Area",B
21780,"Evansville, IN-KY, Metropolitan Statistical Area",B
21820,"Fairbanks, AK, Metropolitan Statistical Area",B
21840,"Fairfield, IA, Micropolitan Statistical Area",B
21900,"Fairmont, WV, Micropolitan Statistical Area",B
21980,"Fallon, NV, Micropolitan Statistical Area",B
22020,"Fargo, ND-MN, Metropolitan Statistical Area",B
22060,"Faribault-Northfield, MN, Micropolitan Statistical Area",B
22100,"Farmington, MO, Micropolitan Statistical Area",B
22140,"Farmington, NM, Metropolitan Statistical Area",B
22180,"Fayetteville, NC, Metropolitan Statistical Area",B
22220,"Fayetteville-Springdale-Rogers, AR-MO, Metropolitan Statistical Area",B
22260,"Fergus Falls, MN, Micropolitan Statistical Area",B
22280,"Fernley, NV, Micropolitan Statistical Area",B
22300,"Findlay, OH, Micropolitan Statistical Area",B
22340,"Fitzgerald, GA, Micropolitan Statistical Area",B
22380,"Flagstaff, AZ, Metropolitan Statistical Area",B
22420,"Flint, MI, Metropolitan Statistical Area",B
22500,"Florence, SC, Metropolitan Statistical Area",B
22520,"Florence-Muscle Shoals, AL, Metropolitan Statistical Area",B
22540,"Fond du Lac, WI, Metropolitan Statistical Area",B
22580,"Forest City, NC, Micropolitan Statistical Area",B
22620,"Forrest City, AR, Micropolitan Statistical Area",B
22660,"Fort Collins, CO, Metropolitan Statistical Area",B
22700,"Fort Dodge, IA, Micropolitan Statistical Area",B
22780,"Fort Leonard Wood, MO, Micropolitan Statistical Area",B
22800,"Fort Madison-Keokuk, IA-IL-MO, Micropolitan Statistical Area",B
22820,"Fort Morgan, CO, Micropolitan Statistical Area",B
22860,"Fort Polk South, LA, Micropolitan Statistical Area",B
22900,"Fort Smith, AR-OK, Metropolitan Statistical Area",B
23060,"Fort Wayne, IN, Metropolitan Statistical Area",B
23140,"Frankfort, IN, Micropolitan Statistical Area",B
23180,"Frankfort, KY, Micropolitan Statistical Area",B
23240,"Fredericksburg, TX, Micropolitan Statistical Area",B
23300,"Freeport, IL, Micropolitan Statistical Area",B
23340,"Fremont, NE, Micropolitan Statistical Area",B
23380,"Fremont, OH, Micropolitan Statistical Area",B
23420,"Fresno, CA, Metropolitan Statistical Area",B
23460,"Gadsden, AL, Metropolitan Statistical Area",B
23500,"Gaffney, SC, Micropolitan Statistical Area",B
23540,"Gainesville, FL, Metropolitan Statistical Area",B
23580,"Gainesville, GA, Metropolitan Statistical Area",B
23620,"Gainesville, TX, Micropolitan Statistical Area",B
23660,"Galesburg, IL, Micropolitan Statistical Area",B
23700,"Gallup, NM, Micropolitan Statistical Area",B
23780,"Garden City, KS, Micropolitan Statistical Area",B
23820,"Gardnerville Ranchos, NV, Micropolitan Statistical Area",B
23860,"Georgetown, SC, Micropolitan Statistical Area",B
23900,"Gettysburg, PA, Metropolitan Statistical Area",B
23940,"Gillette, WY, Micropolitan Statistical Area",B
23980,"Glasgow, KY, Micropolitan Statistical Area",B
24020,"Glens Falls, NY, Metropolitan Statistical Area",B
24060,"Glenwood Springs, CO, Micropolitan Statistical Area",B
24100,"Gloversville, NY, Micropolitan Statistical Area",B
24140,"Goldsboro, NC, Metropolitan Statistical Area",B
24220,"Grand Forks, ND-MN, Metropolitan Statistical Area",B
24260,"Grand Island, NE, Metropolitan Statistical Area",B
24300,"Grand Junction, CO, Metropolitan Statistical Area",B
24340,"Grand Rapids-Wyoming, MI, Metropolitan Statistical Area",B
24380,"Grants, NM, Micropolitan Statistical Area",B
24420,"Grants Pass, OR, Metropolitan Statistical Area",B
24460,"Great Bend, KS, Micropolitan Statistical Area",B
24500,"Great Falls, MT, Metropolitan Statistical Area",B
24540,"Greeley, CO, Metropolitan Statistical Area",B
24580,"Green Bay, WI, Metropolitan Statistical Area",B
24620,"Greeneville, TN, Micropolitan Statistical Area",B
24640,"Greenfield Town, MA, Micropolitan Statistical Area",B
24660,"Greensboro-High Point, NC, Metropolitan Statistical Area",B
24700,"Greensburg, IN, Micropolitan Statistical Area",B
24740,"Greenville, MS, Micropolitan Statistical Area",B
24780,"Greenville, NC, Metropolitan Statistical Area",B
24820,"Greenville, OH, Micropolitan Statistical Area",B
24860,"Greenville-Anderson-Mauldin, SC, Metropolitan Statistical Area",B
24900,"Greenwood, MS, Micropolitan Statistical Area",B
24940,"Greenwood, SC, Micropolitan Statistical Area",B
24980,"Grenada, MS, Micropolitan Statistical Area",B
25020,"Guayama, PR, Metropolitan Statistical Area",B
25060,"Gulfport-Biloxi-Pascagoula, MS, Metropolitan Statistical Area",B
25100,"Guymon, OK, Micropolitan Statistical Area",B
25180,"Hagerstown-Martinsburg, MD-WV, Metropolitan Statistical Area",B
25200,"Hailey, ID, Micropolitan Statistical Area",B
25220,"Hammond, LA, Metropolitan Statistical Area",B
25260,"Hanford-Corcoran, CA, Metropolitan Statistical Area",B
25300,"Hannibal, MO, Micropolitan Statistical Area",B
25420,"Harrisburg-Carlisle, PA, Metropolitan Statistical Area",B
25460,"Harrison, AR, Micropolitan Statistical Area",B
25500,"Harrisonburg, VA, Metropolitan Statistical Area",B
25540,"Hartford-West Hartford-East Hartford, CT, Metropolitan Statistical Area",B
25580,"Hastings, NE, Micropolitan Statistical Area",B
25620,"Hattiesburg, MS, Metropolitan Statistical Area",B
25700,"Hays, KS, Micropolitan Statistical Area",B
25720,"Heber, UT, Micropolitan Statistical Area",B
25740,"Helena, MT, Micropolitan Statistical Area",B
25760,"Helena-West Helena, AR, Micropolitan Statistical Area",B
25780,"Henderson, NC, Micropolitan Statistical Area",B
25820,"Hereford, TX, Micropolitan Statistical Area",B
25840,"Hermiston-Pendleton, OR, Micropolitan Statistical Area",B
25860,"Hickory-Lenoir-Morganton, NC, Metropolitan Statistical Area",B
25880,"Hillsdale, MI, Micropolitan Statistical Area",B
25900,"Hilo, HI, Micropolitan Statistical Area",B
25940,"Hilton Head Island-Bluffton-Beaufort, SC, Metropolitan Statistical Area",B
25980,"Hinesville, GA, Metropolitan Statistical Area",B
26020,"Hobbs, NM, Micropolitan Statistical Area",B
26090,"Holland, MI, Micropolitan Statistical Area",B
26140,"Homosassa Springs, FL, Metropolitan Statistical Area",B
26220,"Hood River, OR, Micropolitan Statistical Area",B
26300,"Hot Springs, AR, Metropolitan Statistical Area",B
26340,"Houghton, MI, Micropolitan Statistical Area",B
26380,"Houma-Thibodaux, LA, Metropolitan Statistical Area",B
26420,"Houston-The Woodlands-Sugar Land, TX, Metropolitan Statistical Area",B
26460,"Hudson, NY, Micropolitan Statistical Area",B
26500,"Huntingdon, PA, Micropolitan Statistical Area",B
26540,"Huntington, IN, Micropolitan Statistical Area",B
26580,"Huntington-Ashland, WV-KY-OH, Metropolitan Statistical Area",B
26620,"Huntsville, AL, Metropolitan Statistical Area",B
26660,"Huntsville, TX, Micropolitan Statistical Area",B
26700,"Huron, SD, Micropolitan Statistical Area",B
26740,"Hutchinson, KS, Micropolitan Statistical Area",B
26780,"Hutchinson, MN, Micropolitan Statistical Area",B
26820,"Idaho Falls, ID, Metropolitan Statistical Area",B
26860,"Indiana, PA, Micropolitan Statistical Area",B
26900,"Indianapolis-Carmel-Anderson, IN, Metropolitan Statistical Area",B
26940,"Indianola, MS, Micropolitan Statistical Area",B
26960,"Ionia, MI, Micropolitan Statistical Area",B
26980,"Iowa City, IA, Metropolitan Statistical Area",B
27020,"Iron Mountain, MI-WI, Micropolitan Statistical Area",B
27060,"Ithaca, NY, Metropolitan Statistical Area",B
27100,"Jackson, MI, Metropolitan Statistical Area",B
27140,"Jackson, MS, Metropolitan Statistical Area",B
27160,"Jackson, OH, Micropolitan Statistical Area",B
27180,"Jackson, TN, Metropolitan Statistical Area",B
27220,"Jackson, WY-ID, Micropolitan Statistical Area",B
27260,"Jacksonville, FL, Metropolitan Statistical Area",B
27300,"Jacksonville, IL, Micropolitan Statistical Area",B
27340,"Jacksonville, NC, Metropolitan Statistical Area",B
27380,"Jacksonville, TX, Micropolitan Statistical Area",B
27420,"Jamestown, ND, Micropolitan Statistical Area",B
27460,"Jamestown-Dunkirk-Fredonia, NY, Micropolitan Statistical Area",B
27500,"Janesville-Beloit, WI, Metropolitan Statistical Area",B
27540,"Jasper, IN, Micropolitan Statistical Area",B
27580,"Jayuya, PR, Micropolitan Statistical Area",B
27600,"Jefferson, GA, Micropolitan Statistical Area",B
27620,"Jefferson City, MO, Metropolitan Statistical Area",B
27700,"Jesup, GA, Micropolitan Statistical Area",B
27740,"Johnson City, TN, Metropolitan Statistical Area",B
27780,"Johnstown, PA, Metropolitan Statistical Area",B
27860,"Jonesboro, AR, Metropolitan Statistical Area",B
27900,"Joplin, MO, Metropolitan Statistical Area",B
27920,"Junction City, KS, Micropolitan Statistical Area",B
27940,"Juneau, AK, Micropolitan Statistical Area",B
